player,cost,round,n
3,21,3,645
1,17,1,646
2,20,1,646
3,18,1,646
1,19,2,646
2,15,2,646
3,23,2,646
1,19,3,646
2,19,3,646
1,26,4,646
2,23,4,646
1,20,1,647
2,12,1,647
3,15,1,647
1,29,2,647
2,21,2,647
3,25,2,647
1,15,1,648
2,10,1,648
3,20,1,648
1,17,2,648
2,21,2,648
3,29,2,648
1,19,3,648
1,27,4,648
1,16,1,649
2,20,1,649
3,15,1,649
1,26,2,649
2,27,2,649
3,18,2,649
3,23,3,649
1,21,1,650
2,11,1,650
3,20,1,650
1,15,2,650
2,21,2,650
3,16,2,650
1,25,3,650
3,26,3,650
1,9,1,651
2,11,1,651
3,18,1,651
1,18,2,651
2,21,2,651
3,24,2,651
1,28,3,651
1,12,1,652
2,15,1,652
3,20,1,652
1,15,2,652
2,23,2,652
3,28,2,652
1,23,3,652
1,21,1,653
2,19,1,653
3,18,1,653
1,13,2,653
2,29,2,653
3,28,2,653
1,17,3,653
1,27,4,653
1,20,1,654
2,15,1,654
3,14,1,654
1,30,2,654
2,21,2,654
3,16,2,654
3,26,3,654
1,11,1,655
2,15,1,655
3,17,1,655
1,16,2,655
2,15,2,655
3,20,2,655
1,18,3,655
2,25,3,655
3,23,3,655
1,28,4,655
1,21,1,656
2,14,1,656
3,17,1,656
1,12,2,656
2,13,2,656
3,19,2,656
1,22,3,656
2,23,3,656
3,29,3,656
1,20,1,657
2,20,1,657
3,14,1,657
1,30,2,657
2,25,2,657
3,16,2,657
3,26,3,657
1,18,1,658
2,13,1,658
3,15,1,658
1,28,2,658
2,19,2,658
3,17,2,658
2,20,3,658
3,25,3,658
2,30,4,658
1,13,1,659
2,13,1,659
3,8,1,659
1,14,2,659
2,14,2,659
3,18,2,659
1,21,3,659
2,24,3,659
3,26,3,659
1,15,1,660
2,16,1,660
3,13,1,660
1,16,2,660
2,20,2,660
3,17,2,660
1,23,3,660
2,20,3,660
3,27,3,660
2,29,4,660
1,14,1,661
2,13,1,661
3,13,1,661
1,19,2,661
2,21,2,661
3,23,2,661
1,21,3,661
1,11,1,662
2,10,1,662
3,21,1,662
1,21,2,662
2,18,2,662
3,21,2,662
2,21,3,662
1,6,1,663
2,13,1,663
3,20,1,663
1,11,2,663
2,23,2,663
3,30,2,663
1,21,3,663
1,20,1,664
2,20,1,664
3,20,1,664
1,28,2,664
2,25,2,664
3,22,2,664
1,21,1,665
2,10,1,665
3,10,1,665
1,13,2,665
2,20,2,665
3,19,2,665
1,23,3,665
2,29,3,665
3,29,3,665
1,11,1,666
2,12,1,666
3,20,1,666
1,12,2,666
2,22,2,666
3,23,2,666
1,18,3,666
1,28,4,666
1,12,1,667
2,19,1,667
3,16,1,667
1,19,2,667
2,29,2,667
3,19,2,667
1,22,3,667
3,20,3,667
3,30,4,667
1,16,1,668
2,12,1,668
3,12,1,668
1,26,2,668
2,22,2,668
3,17,2,668
3,20,3,668
3,30,4,668
1,12,1,669
2,12,1,669
3,16,1,669
1,15,2,669
2,22,2,669
3,24,2,669
1,25,3,669
1,13,1,670
2,21,1,670
3,11,1,670
1,20,2,670
2,20,2,670
3,13,2,670
1,30,3,670
2,30,3,670
3,20,3,670
3,30,4,670
1,18,1,671
2,17,1,671
3,19,1,671
1,20,2,671
2,21,2,671
3,19,2,671
1,28,3,671
3,26,3,671
1,12,1,672
2,9,1,672
3,18,1,672
1,18,2,672
2,19,2,672
3,23,2,672
1,28,3,672
2,29,3,672
1,11,1,673
2,13,1,673
3,15,1,673
1,16,2,673
2,14,2,673
3,20,2,673
1,25,3,673
2,21,3,673
3,30,3,673
1,7,1,674
2,16,1,674
3,10,1,674
1,17,2,674
2,21,2,674
3,19,2,674
1,27,3,674
3,29,3,674
1,19,1,675
2,21,1,675
3,13,1,675
1,22,2,675
2,15,2,675
3,23,2,675
2,23,3,675
1,15,1,676
2,13,1,676
3,21,1,676
1,25,2,676
2,16,2,676
3,16,2,676
2,23,3,676
3,25,3,676
1,18,1,677
2,15,1,677
3,19,1,677
1,21,2,677
2,22,2,677
3,24,2,677
1,17,1,678
2,17,1,678
3,20,1,678
1,27,2,678
2,19,2,678
3,23,2,678
2,24,3,678
1,21,1,679
2,16,1,679
3,20,1,679
1,13,2,679
2,26,2,679
3,29,2,679
1,23,3,679
1,13,1,680
2,14,1,680
3,20,1,680
1,23,2,680
2,21,2,680
3,17,2,680
3,23,3,680
1,13,1,681
2,14,1,681
3,7,1,681
1,19,2,681
2,24,2,681
3,17,2,681
1,23,3,681
3,27,3,681
1,7,1,682
2,17,1,682
3,17,1,682
1,15,2,682
2,26,2,682
3,23,2,682
1,18,3,682
1,25,4,682
1,14,1,683
2,12,1,683
3,4,1,683
1,19,2,683
2,18,2,683
3,8,2,683
1,27,3,683
2,23,3,683
3,19,3,683
3,19,4,683
3,22,5,683
1,14,1,684
2,16,1,684
3,10,1,684
1,16,2,684
2,26,2,684
3,14,2,684
1,24,3,684
3,21,3,684
1,15,1,685
2,12,1,685
3,15,1,685
1,25,2,685
2,13,2,685
3,17,2,685
2,16,3,685
3,24,3,685
2,17,4,685
2,26,5,685
1,19,1,686
2,17,1,686
3,16,1,686
1,29,2,686
2,18,2,686
3,20,2,686
2,25,3,686
3,27,3,686
1,20,1,687
2,18,1,687
3,15,1,687
1,17,2,687
2,13,2,687
3,25,2,687
1,22,3,687
2,16,3,687
2,22,4,687
1,21,1,688
2,19,1,688
3,7,1,688
1,20,2,688
2,22,2,688
3,17,2,688
1,30,3,688
3,22,3,688
1,14,1,689
2,10,1,689
3,13,1,689
1,18,2,689
2,20,2,689
3,23,2,689
1,23,3,689
2,21,3,689
1,15,1,690
2,7,1,690
3,18,1,690
1,18,2,690
2,10,2,690
3,28,2,690
1,25,3,690
2,20,3,690
2,28,4,690
1,17,1,691
2,5,1,691
3,15,1,691
1,21,2,691
2,9,2,691
3,22,2,691
2,19,3,691
2,20,4,691
2,30,5,691
1,12,1,692
2,21,1,692
3,20,1,692
1,13,2,692
2,13,2,692
3,13,2,692
1,18,3,692
2,20,3,692
3,16,3,692
1,28,4,692
2,27,4,692
3,18,4,692
3,28,5,692
1,9,1,693
2,21,1,693
3,20,1,693
1,14,2,693
2,13,2,693
3,30,2,693
1,23,3,693
2,19,3,693
2,27,4,693
1,20,1,694
2,18,1,694
3,21,1,694
1,23,2,694
2,17,2,694
3,21,2,694
2,21,3,694
1,12,1,695
2,11,1,695
3,14,1,695
1,21,2,695
2,14,2,695
3,19,2,695
2,22,3,695
3,29,3,695
1,13,1,696
2,11,1,696
3,19,1,696
1,15,2,696
2,12,2,696
3,25,2,696
1,18,3,696
2,22,3,696
1,26,4,696
1,19,1,697
2,21,1,697
3,11,1,697
1,29,2,697
2,13,2,697
3,17,2,697
2,16,3,697
3,22,3,697
2,26,4,697
1,12,1,698
2,18,1,698
3,11,1,698
1,13,2,698
2,28,2,698
3,19,2,698
1,23,3,698
3,20,3,698
3,26,4,698
1,11,1,699
2,10,1,699
3,9,1,699
1,18,2,699
2,13,2,699
3,18,2,699
1,27,3,699
2,18,3,699
3,23,3,699
2,22,4,699
1,18,1,700
2,18,1,700
3,21,1,700
1,20,2,700
2,26,2,700
3,13,2,700
1,12,3,700
3,23,3,700
1,15,4,700
1,23,5,700
1,12,1,701
2,19,1,701
3,16,1,701
1,21,2,701
2,14,2,701
3,23,2,701
2,24,3,701
1,16,1,702
2,19,1,702
3,7,1,702
1,26,2,702
2,25,2,702
3,15,2,702
3,25,3,702
1,18,1,703
2,17,1,703
3,14,1,703
1,16,2,703
2,23,2,703
3,16,2,703
1,26,3,703
3,26,3,703
1,9,1,704
2,17,1,704
3,10,1,704
1,12,2,704
2,27,2,704
3,12,2,704
1,16,3,704
3,13,3,704
1,26,4,704
3,23,4,704
1,8,1,705
2,15,1,705
3,17,1,705
1,13,2,705
2,20,2,705
3,21,2,705
1,20,3,705
2,30,3,705
1,28,4,705
1,18,1,706
2,11,1,706
3,10,1,706
1,22,2,706
2,17,2,706
3,15,2,706
2,19,3,706
3,24,3,706
2,29,4,706
1,20,1,707
2,20,1,707
3,21,1,707
1,29,2,707
2,24,2,707
3,15,2,707
3,25,3,707
1,12,1,708
2,8,1,708
3,12,1,708
1,22,2,708
2,10,2,708
3,16,2,708
2,20,3,708
3,24,3,708
2,25,4,708
1,15,1,709
2,19,1,709
3,21,1,709
1,23,2,709
2,12,2,709
3,21,2,709
2,18,3,709
2,25,4,709
1,12,1,710
2,13,1,710
3,17,1,710
1,17,2,710
2,23,2,710
3,25,2,710
1,24,3,710
1,21,1,711
2,21,1,711
3,5,1,711
1,15,2,711
2,20,2,711
3,16,2,711
1,22,3,711
2,30,3,711
3,12,3,711
3,21,4,711
1,20,1,712
2,7,1,712
3,17,1,712
1,23,2,712
2,12,2,712
3,23,2,712
2,22,3,712
1,21,1,713
2,20,1,713
3,9,1,713
1,16,2,713
2,29,2,713
3,20,2,713
1,22,3,713
3,19,3,713
3,24,4,713
1,13,1,714
2,7,1,714
3,16,1,714
1,15,2,714
2,9,2,714
3,24,2,714
1,25,3,714
2,19,3,714
2,29,4,714
1,20,1,715
2,15,1,715
3,6,1,715
1,30,2,715
2,19,2,715
3,16,2,715
2,22,3,715
3,26,3,715
1,13,1,716
2,14,1,716
3,15,1,716
1,23,2,716
2,24,2,716
3,16,2,716
3,17,3,716
3,23,4,716
1,19,1,717
2,18,1,717
3,16,1,717
1,23,2,717
2,23,2,717
3,26,2,717
1,18,1,718
2,12,1,718
3,17,1,718
1,23,2,718
2,12,2,718
3,26,2,718
2,22,3,718
1,14,1,719
2,18,1,719
3,16,1,719
1,18,2,719
2,25,2,719
3,26,2,719
1,28,3,719
1,14,1,720
2,5,1,720
3,20,1,720
1,23,2,720
2,7,2,720
3,29,2,720
2,14,3,720
2,20,4,720
2,28,5,720
1,14,1,721
2,11,1,721
3,12,1,721
1,19,2,721
2,17,2,721
3,22,2,721
1,26,3,721
2,25,3,721
1,17,1,722
2,20,1,722
3,13,1,722
1,27,2,722
2,26,2,722
3,14,2,722
3,23,3,722
1,19,1,723
2,11,1,723
3,17,1,723
1,15,2,723
2,21,2,723
3,27,2,723
1,21,3,723
1,12,1,724
2,20,1,724
3,20,1,724
1,17,2,724
2,25,2,724
3,19,2,724
1,20,3,724
3,23,3,724
1,24,4,724
1,19,1,725
2,20,1,725
3,14,1,725
1,29,2,725
2,25,2,725
3,24,2,725
1,13,1,726
2,13,1,726
3,18,1,726
1,14,2,726
2,23,2,726
3,27,2,726
1,20,3,726
1,29,4,726
1,10,1,727
2,14,1,727
3,12,1,727
1,20,2,727
2,15,2,727
3,22,2,727
1,27,3,727
2,15,3,727
2,25,4,727
1,12,1,728
2,16,1,728
3,11,1,728
1,16,2,728
2,17,2,728
3,15,2,728
1,24,3,728
2,19,3,728
3,23,3,728
2,29,4,728
1,20,1,729
2,19,1,729
3,19,1,729
1,30,2,729
2,15,2,729
3,20,2,729
2,25,3,729
3,22,3,729
1,14,1,730
2,12,1,730
3,14,1,730
1,20,2,730
2,18,2,730
3,24,2,730
1,19,3,730
2,27,3,730
1,24,4,730
1,8,1,731
2,6,1,731
3,14,1,731
1,18,2,731
2,16,2,731
3,17,2,731
1,28,3,731
2,22,3,731
3,27,3,731
1,10,1,732
2,12,1,732
3,12,1,732
1,20,2,732
2,17,2,732
3,22,2,732
1,30,3,732
2,27,3,732
1,18,1,733
2,13,1,733
3,17,1,733
1,13,2,733
2,14,2,733
3,19,2,733
1,23,3,733
2,24,3,733
3,29,3,733
1,14,1,734
2,6,1,734
3,18,1,734
1,15,2,734
2,12,2,734
3,25,2,734
1,19,3,734
2,20,3,734
1,17,4,734
2,25,4,734
1,18,5,734
1,25,6,734
1,14,1,735
2,18,1,735
3,13,1,735
1,17,2,735
2,28,2,735
3,17,2,735
1,22,3,735
3,20,3,735
3,26,4,735
1,11,1,736
2,18,1,736
3,7,1,736
1,17,2,736
2,22,2,736
3,10,2,736
1,19,3,736
3,16,3,736
1,23,4,736
3,21,4,736
1,18,1,737
2,20,1,737
3,17,1,737
1,28,2,737
2,26,2,737
3,22,2,737
1,13,1,738
2,14,1,738
3,15,1,738
1,21,2,738
2,17,2,738
3,15,2,738
2,27,3,738
3,25,3,738
1,9,1,739
2,14,1,739
3,21,1,739
1,19,2,739
2,21,2,739
3,21,2,739
1,29,3,739
1,20,1,740
2,20,1,740
3,13,1,740
1,28,2,740
2,30,2,740
3,17,2,740
3,24,3,740
1,20,1,741
2,14,1,741
3,12,1,741
1,30,2,741
2,24,2,741
3,20,2,741
3,27,3,741
1,7,1,742
2,16,1,742
3,8,1,742
1,17,2,742
2,19,2,742
3,12,2,742
1,18,3,742
2,29,3,742
3,13,3,742
1,28,4,742
3,18,4,742
3,28,5,742
1,13,1,743
2,14,1,743
3,20,1,743
1,20,2,743
2,15,2,743
3,22,2,743
1,21,3,743
2,22,3,743
1,20,1,744
2,19,1,744
3,16,1,744
1,25,2,744
2,21,2,744
3,26,2,744
1,15,1,745
2,10,1,745
3,15,1,745
1,22,2,745
2,20,2,745
3,24,2,745
2,30,3,745
1,12,1,746
2,17,1,746
3,13,1,746
1,17,2,746
2,23,2,746
3,23,2,746
1,21,3,746
1,18,1,747
2,10,1,747
3,14,1,747
1,13,2,747
2,20,2,747
3,20,2,747
1,14,3,747
2,25,3,747
3,29,3,747
1,24,4,747
1,16,1,748
2,15,1,748
3,15,1,748
1,20,2,748
2,25,2,748
3,22,2,748
1,30,3,748
1,15,1,749
2,13,1,749
3,21,1,749
1,24,2,749
2,19,2,749
3,18,2,749
2,26,3,749
3,19,3,749
3,23,4,749
1,13,1,750
2,18,1,750
3,11,1,750
1,21,2,750
2,19,2,750
3,18,2,750
2,16,3,750
3,25,3,750
2,20,4,750
2,26,5,750
1,21,1,751
2,20,1,751
3,19,1,751
1,19,2,751
2,23,2,751
3,29,2,751
1,29,3,751
1,8,1,752
2,14,1,752
3,13,1,752
1,10,2,752
2,23,2,752
3,23,2,752
1,20,3,752
1,29,4,752
1,11,1,753
2,8,1,753
3,6,1,753
1,21,2,753
2,19,2,753
3,14,2,753
2,16,3,753
3,21,3,753
2,23,4,753
1,19,1,754
2,21,1,754
3,19,1,754
1,19,2,754
2,18,2,754
3,24,2,754
1,29,3,754
2,28,3,754
1,15,1,755
2,20,1,755
3,13,1,755
1,22,2,755
2,25,2,755
3,23,2,755
1,21,1,756
2,17,1,756
3,14,1,756
1,21,2,756
2,27,2,756
3,24,2,756
1,12,1,757
2,20,1,757
3,10,1,757
1,22,2,757
2,24,2,757
3,19,2,757
3,29,3,757
1,14,1,758
2,16,1,758
3,19,1,758
1,19,2,758
2,17,2,758
3,26,2,758
1,29,3,758
2,23,3,758
1,16,1,759
2,11,1,759
3,15,1,759
1,26,2,759
2,15,2,759
3,13,2,759
2,25,3,759
3,22,3,759
1,15,1,760
2,15,1,760
3,12,1,760
1,24,2,760
2,13,2,760
3,22,2,760
2,19,3,760
2,29,4,760
1,9,1,761
2,12,1,761
3,14,1,761
1,19,2,761
2,22,2,761
3,15,2,761
1,29,3,761
3,19,3,761
3,20,4,761
3,22,5,761
1,12,1,762
2,20,1,762
3,9,1,762
1,14,2,762
2,30,2,762
3,18,2,762
1,16,3,762
3,19,3,762
1,19,4,762
3,22,4,762
1,25,5,762
1,9,1,763
2,13,1,763
3,12,1,763
1,19,2,763
2,15,2,763
3,22,2,763
1,29,3,763
2,21,3,763
1,12,1,764
2,12,1,764
3,16,1,764
1,13,2,764
2,15,2,764
3,24,2,764
1,20,3,764
2,23,3,764
1,29,4,764
1,15,1,765
2,18,1,765
3,7,1,765
1,25,2,765
2,14,2,765
3,17,2,765
2,17,3,765
3,26,3,765
2,27,4,765
1,6,1,766
2,18,1,766
3,13,1,766
1,17,2,766
2,18,2,766
3,22,2,766
1,16,3,766
2,28,3,766
1,24,4,766
1,20,1,767
2,13,1,767
3,11,1,767
1,30,2,767
2,17,2,767
3,18,2,767
2,23,3,767
3,22,3,767
1,20,1,768
2,13,1,768
3,20,1,768
1,28,2,768
2,23,2,768
3,21,2,768
1,18,1,769
2,10,1,769
3,14,1,769
1,27,2,769
2,15,2,769
3,17,2,769
2,25,3,769
3,22,3,769
1,17,1,770
2,14,1,770
3,13,1,770
1,20,2,770
2,24,2,770
3,12,2,770
1,30,3,770
3,22,3,770
1,14,1,771
2,13,1,771
3,19,1,771
1,23,2,771
2,14,2,771
3,16,2,771
2,22,3,771
3,26,3,771
1,6,1,772
2,19,1,772
3,13,1,772
1,12,2,772
2,28,2,772
3,16,2,772
1,17,3,772
3,26,3,772
1,23,4,772
1,10,1,773
2,13,1,773
3,18,1,773
1,20,2,773
2,14,2,773
3,22,2,773
1,26,3,773
2,16,3,773
2,26,4,773
1,15,1,774
2,14,1,774
3,15,1,774
1,21,2,774
2,19,2,774
3,25,2,774
2,29,3,774
1,15,1,775
2,14,1,775
3,17,1,775
1,20,2,775
2,15,2,775
3,19,2,775
1,20,3,775
2,21,3,775
3,15,3,775
1,30,4,775
3,22,4,775
1,14,1,776
2,16,1,776
3,15,1,776
1,18,2,776
2,23,2,776
3,19,2,776
1,28,3,776
3,29,3,776
1,9,1,777
2,15,1,777
3,11,1,777
1,19,2,777
2,20,2,777
3,17,2,777
1,22,3,777
2,27,3,777
3,27,3,777
1,18,1,778
2,19,1,778
3,19,1,778
1,17,2,778
2,24,2,778
3,15,2,778
1,20,3,778
3,19,3,778
1,30,4,778
3,23,4,778
1,16,1,779
2,17,1,779
3,5,1,779
1,19,2,779
2,18,2,779
3,8,2,779
1,20,3,779
2,28,3,779
3,18,3,779
1,25,4,779
3,28,4,779
1,7,1,780
2,16,1,780
3,13,1,780
1,17,2,780
2,24,2,780
3,23,2,780
1,26,3,780
1,15,1,781
2,5,1,781
3,10,1,781
1,25,2,781
2,14,2,781
3,21,2,781
2,24,3,781
1,15,1,782
2,15,1,782
3,13,1,782
1,17,2,782
2,18,2,782
3,18,2,782
1,20,3,782
2,28,3,782
3,19,3,782
1,29,4,782
3,21,4,782
1,14,1,783
2,10,1,783
3,14,1,783
1,24,2,783
2,15,2,783
3,15,2,783
2,17,3,783
3,21,3,783
2,22,4,783
1,12,1,784
2,11,1,784
3,13,1,784
1,21,2,784
2,19,2,784
3,17,2,784
2,29,3,784
3,27,3,784
1,9,1,785
2,21,1,785
3,13,1,785
1,14,2,785
2,12,2,785
3,17,2,785
1,24,3,785
2,16,3,785
3,27,3,785
2,24,4,785
1,20,1,786
2,15,1,786
3,14,1,786
1,28,2,786
2,15,2,786
3,24,2,786
2,25,3,786
1,16,1,787
2,15,1,787
3,17,1,787
1,16,2,787
2,19,2,787
3,27,2,787
1,17,3,787
2,28,3,787
1,20,4,787
1,26,5,787
1,14,1,788
2,20,1,788
3,14,1,788
1,14,2,788
2,26,2,788
3,21,2,788
1,18,3,788
1,22,4,788
1,10,1,789
2,8,1,789
3,10,1,789
1,20,2,789
2,16,2,789
3,19,2,789
1,30,3,789
2,20,3,789
3,27,3,789
2,28,4,789
1,14,1,790
2,18,1,790
3,13,1,790
1,24,2,790
2,14,2,790
3,17,2,790
2,23,3,790
3,25,3,790
1,5,1,791
2,11,1,791
3,19,1,791
1,15,2,791
2,17,2,791
3,29,2,791
1,19,3,791
2,27,3,791
1,29,4,791
1,14,1,792
2,18,1,792
3,13,1,792
1,24,2,792
2,27,2,792
3,23,2,792
1,13,1,793
2,16,1,793
3,14,1,793
1,20,2,793
2,21,2,793
3,16,2,793
1,24,3,793
3,16,3,793
3,25,4,793
1,6,1,794
2,14,1,794
3,11,1,794
1,9,2,794
2,14,2,794
3,17,2,794
1,18,3,794
2,16,3,794
3,23,3,794
1,23,4,794
2,20,4,794
2,30,5,794
1,16,1,795
2,10,1,795
3,19,1,795
1,26,2,795
2,12,2,795
3,24,2,795
2,22,3,795
1,14,1,796
2,16,1,796
3,20,1,796
1,18,2,796
2,26,2,796
3,30,2,796
1,16,3,796
1,19,4,796
1,28,5,796
1,15,1,797
2,12,1,797
3,12,1,797
1,22,2,797
2,22,2,797
3,15,2,797
3,20,3,797
3,26,4,797
1,13,1,798
2,8,1,798
3,12,1,798
1,17,2,798
2,18,2,798
3,22,2,798
1,26,3,798
2,22,3,798
1,15,1,799
2,13,1,799
3,19,1,799
1,23,2,799
2,23,2,799
3,29,2,799
1,19,1,800
2,15,1,800
3,13,1,800
1,16,2,800
2,25,2,800
3,18,2,800
1,26,3,800
3,26,3,800
1,19,1,801
2,15,1,801
3,12,1,801
1,19,2,801
2,25,2,801
3,17,2,801
1,29,3,801
3,25,3,801
1,19,1,802
2,12,1,802
3,13,1,802
1,19,2,802
2,22,2,802
3,22,2,802
1,24,3,802
1,13,1,803
2,11,1,803
3,16,1,803
1,23,2,803
2,21,2,803
3,19,2,803
3,29,3,803
1,14,1,804
2,14,1,804
3,16,1,804
1,18,2,804
2,24,2,804
3,26,2,804
1,26,3,804
1,13,1,805
2,15,1,805
3,19,1,805
1,14,2,805
2,17,2,805
3,19,2,805
1,16,3,805
2,19,3,805
3,23,3,805
1,19,4,805
2,23,4,805
1,21,5,805
1,16,1,806
2,12,1,806
3,18,1,806
1,17,2,806
2,22,2,806
3,28,2,806
1,24,3,806
1,19,1,807
2,17,1,807
3,17,1,807
1,22,2,807
2,19,2,807
3,20,2,807
2,17,3,807
3,30,3,807
2,27,4,807
1,15,1,808
2,21,1,808
3,17,1,808
1,25,2,808
2,16,2,808
3,21,2,808
2,24,3,808
1,14,1,809
2,20,1,809
3,8,1,809
1,20,2,809
2,30,2,809
3,19,2,809
1,22,3,809
3,21,3,809
1,18,1,810
2,12,1,810
3,12,1,810
1,20,2,810
2,18,2,810
3,22,2,810
1,30,3,810
2,19,3,810
2,27,4,810
1,8,1,811
2,16,1,811
3,11,1,811
1,12,2,811
2,24,2,811
3,17,2,811
1,22,3,811
3,24,3,811
1,14,1,812
2,14,1,812
3,13,1,812
1,13,2,812
2,22,2,812
3,23,2,812
1,23,3,812
1,11,1,813
2,17,1,813
3,10,1,813
1,21,2,813
2,18,2,813
3,20,2,813
2,20,3,813
3,29,3,813
2,20,4,813
2,27,5,813
1,17,1,814
2,20,1,814
3,11,1,814
1,27,2,814
2,26,2,814
3,17,2,814
3,23,3,814
1,13,1,815
2,15,1,815
3,21,1,815
1,13,2,815
2,25,2,815
3,21,2,815
1,20,3,815
1,28,4,815
1,10,1,816
2,13,1,816
3,5,1,816
1,15,2,816
2,20,2,816
3,16,2,816
1,22,3,816
2,27,3,816
3,16,3,816
3,17,4,816
3,19,5,816
3,29,6,816
1,14,1,817
2,8,1,817
3,20,1,817
1,24,2,817
2,12,2,817
3,21,2,817
2,20,3,817
2,22,4,817
1,14,1,818
2,18,1,818
3,14,1,818
1,15,2,818
2,17,2,818
3,18,2,818
1,20,3,818
2,27,3,818
3,21,3,818
1,30,4,818
1,19,1,819
2,10,1,819
3,14,1,819
1,29,2,819
2,19,2,819
3,12,2,819
2,29,3,819
3,22,3,819
1,17,1,820
2,16,1,820
3,13,1,820
1,22,2,820
2,26,2,820
3,23,2,820
1,18,1,821
2,21,1,821
3,12,1,821
1,19,2,821
2,21,2,821
3,14,2,821
1,23,3,821
3,24,3,821
1,18,1,822
2,13,1,822
3,13,1,822
1,28,2,822
2,20,2,822
3,23,2,822
2,23,3,822
1,20,1,823
2,13,1,823
3,9,1,823
1,26,2,823
2,23,2,823
3,13,2,823
3,16,3,823
3,21,4,823
1,15,1,824
2,19,1,824
3,21,1,824
1,16,2,824
2,22,2,824
3,19,2,824
1,18,3,824
3,23,3,824
1,27,4,824
1,16,1,825
2,21,1,825
3,14,1,825
1,21,2,825
2,17,2,825
3,14,2,825
2,24,3,825
3,21,3,825
1,18,1,826
2,9,1,826
3,17,1,826
1,26,2,826
2,19,2,826
3,22,2,826
2,21,3,826
1,7,1,827
2,12,1,827
3,5,1,827
1,11,2,827
2,20,2,827
3,9,2,827
1,13,3,827
2,25,3,827
3,13,3,827
1,22,4,827
3,14,4,827
3,16,5,827
3,24,6,827
1,10,1,828
2,19,1,828
3,14,1,828
1,15,2,828
2,21,2,828
3,15,2,828
1,18,3,828
3,19,3,828
1,20,4,828
3,29,4,828
1,30,5,828
1,20,1,829
2,14,1,829
3,14,1,829
1,21,2,829
2,24,2,829
3,20,2,829
3,21,3,829
1,13,1,830
2,12,1,830
3,14,1,830
1,16,2,830
2,17,2,830
3,16,2,830
1,19,3,830
2,21,3,830
3,26,3,830
1,22,4,830
1,12,1,831
2,14,1,831
3,12,1,831
1,14,2,831
2,12,2,831
3,22,2,831
1,21,3,831
2,20,3,831
2,30,4,831
1,10,1,832
2,14,1,832
3,16,1,832
1,17,2,832
2,15,2,832
3,26,2,832
1,27,3,832
2,23,3,832
1,20,1,833
2,10,1,833
3,10,1,833
1,30,2,833
2,20,2,833
3,12,2,833
2,24,3,833
3,22,3,833
1,15,1,834
2,13,1,834
3,20,1,834
1,25,2,834
2,19,2,834
3,27,2,834
2,29,3,834
1,14,1,835
2,18,1,835
3,14,1,835
1,21,2,835
2,28,2,835
3,22,2,835
1,11,1,836
2,14,1,836
3,16,1,836
1,21,2,836
2,23,2,836
3,24,2,836
1,14,1,837
2,13,1,837
3,15,1,837
1,15,2,837
2,16,2,837
3,25,2,837
1,18,3,837
2,25,3,837
1,26,4,837
1,18,1,838
2,15,1,838
3,18,1,838
1,25,2,838
2,25,2,838
3,23,2,838
1,14,1,839
2,18,1,839
3,17,1,839
1,20,2,839
2,27,2,839
3,20,2,839
1,30,3,839
3,22,3,839
1,11,1,840
2,15,1,840
3,13,1,840
1,21,2,840
2,25,2,840
3,23,2,840
1,16,1,841
2,12,1,841
3,14,1,841
1,21,2,841
2,20,2,841
3,14,2,841
2,30,3,841
3,23,3,841
1,9,1,842
2,17,1,842
3,18,1,842
1,14,2,842
2,19,2,842
3,21,2,842
1,16,3,842
2,21,3,842
1,26,4,842
1,10,1,843
2,10,1,843
3,13,1,843
1,19,2,843
2,20,2,843
3,23,2,843
1,29,3,843
2,27,3,843
1,20,1,844
2,12,1,844
3,10,1,844
1,22,2,844
2,22,2,844
3,20,2,844
3,26,3,844
1,13,1,845
2,15,1,845
3,8,1,845
1,17,2,845
2,21,2,845
3,11,2,845
1,17,3,845
3,21,3,845
1,27,4,845
1,11,1,846
2,11,1,846
3,12,1,846
1,21,2,846
2,21,2,846
3,15,2,846
3,20,3,846
3,30,4,846
1,13,1,847
2,10,1,847
3,16,1,847
1,21,2,847
2,20,2,847
3,19,2,847
2,22,3,847
3,25,3,847
1,13,1,848
2,14,1,848
3,16,1,848
1,23,2,848
2,18,2,848
3,26,2,848
2,18,3,848
2,28,4,848
1,18,1,849
2,17,1,849
3,11,1,849
1,28,2,849
2,27,2,849
3,14,2,849
3,16,3,849
3,24,4,849
1,16,1,850
2,12,1,850
3,17,1,850
1,26,2,850
2,12,2,850
3,26,2,850
2,16,3,850
2,17,4,850
2,20,5,850
2,25,6,850
1,16,1,851
2,6,1,851
3,15,1,851
1,26,2,851
2,16,2,851
3,21,2,851
2,23,3,851
1,15,1,852
2,10,1,852
3,12,1,852
1,23,2,852
2,20,2,852
3,15,2,852
2,26,3,852
3,18,3,852
3,27,4,852
1,18,1,853
2,18,1,853
3,13,1,853
1,28,2,853
2,28,2,853
3,17,2,853
3,21,3,853
1,11,1,854
2,15,1,854
3,12,1,854
1,21,2,854
2,19,2,854
3,22,2,854
2,28,3,854
1,14,1,855
2,13,1,855
3,15,1,855
1,20,2,855
2,17,2,855
3,25,2,855
1,23,3,855
2,25,3,855
1,20,1,856
2,21,1,856
3,13,1,856
1,28,2,856
2,15,2,856
3,16,2,856
2,25,3,856
3,20,3,856
3,24,4,856
1,18,1,857
2,13,1,857
3,20,1,857
1,25,2,857
2,13,2,857
3,22,2,857
